-3999.9921875,9.503288904374108
-3999.9715625513063,20.907208861692684
-3999.9528127193107,28.509796033074213
-3999.913438563129,39.9135966096174
-3999.8521911717025,53.21787783424729
-3999.843129104226,55.11848528076207
-3999.823755227216,58.919682952143944
-3999.8137558628664,60.82027718562417
-3999.7925074512004,64.62144665018376
-3999.7815708352714,66.52202633510363
-3999.7703218148376,68.42260082429462
-3999.746574178965,72.22372842631411
-3999.7343879742243,74.12428658653154
-3999.72188938892,76.02483895761794
-3999.695642721674,79.82591994994434
-3999.6822070271387,81.72645421200889
-3999.6540862219845,85.52749720652312
-3999.6540862219845,85.52749720652312
-3999.6090939560613,91.22900158740326
-3999.5937842167655,93.1294959239011
-3999.578162168015,95.02998298835492
-3999.545668864808,98.83092743613315
-3999.5291099282736,100.73139194329345
-3999.4947429495437,104.53228949787253
-3999.4591269350303,108.33315440718552
-3999.441006686946,110.23357840418994
-3999.403517264775,114.03439197499259
-3999.3844603412804,115.93478985832837
-3999.345097683909,119.73554942428689
-3999.3044862964125,123.53627160477755
-3999.2626262616423,127.33695521525452
-3999.2195176650407,131.13759907138754
-3999.175160594643,134.9382019890686
-3999.152669963651,136.83849291732633
-3999.1064403648784,140.63903205966233
-3999.083013504922,142.5392906564046
-3999.034911591052,146.33976336051984
-3999.010548610226,148.239988294447
-3998.9605746032726,152.04039189830206
-3998.9352756140383,153.94058183853807
-3998.8834297447443,157.7409136809633
-3998.8571948639283,159.64106729707262
-3998.8034773717623,163.44132471780148
-3998.776306720552,165.3414406798057
-3998.720717853702,169.14162101950822
-3998.6926115576443,171.0416979979028
-3998.635151573013,174.84179859821901
-3998.606109762011,176.7418352639899
-3998.5467789252093,180.54185346756307
-3998.516801733519,182.44184849220346
-3998.4556003188623,186.24178164271342
-3998.424687885091,188.1417336982403
-3998.361616175591,191.94157914043674
-3998.2972977535,195.74136473412364
-3998.2317327507585,199.541089299983
-3998.060029955542,209.04001192210274
-3997.9542045532608,214.7392189015929
-3997.882408400936,218.5386233019806
-3997.7338331491574,226.13715971695416
-3997.658300088111,229.93635747473598
-3997.5815217469512,233.735483606793
-3997.5034982832813,237.53453693750487
-3997.3424715065494,245.13234769269116
-3997.2189009949566,250.83053402604799
-3997.092530622238,256.5285446645833
-3996.919060293651,264.12557279701315
-3996.7861590605644,269.82315896592354
-3996.6963147381853,273.62146579645145
-3996.5587507937626,279.3187345227284
-3996.4657984625997,283.1168267981071
-3996.3716032872912,286.91483102817074
-3996.3241950369184,288.81381083953556
-3996.228135982983,292.6116806631137
-3996.1308345729312,296.4094595189345
-3996.032291006368,300.2071462388981
-3995.932505485428,304.00473965541664
-3995.8314782147754,307.80223860142104
-3995.677143838117,313.4982718370464
-3995.625388739073,315.39692523578
-3995.5206374202166,319.19413406468493
-3995.414645195347,322.9912437600961
-3995.307412281737,326.7882531576321
-3995.253485707694,328.6867324909751
-3995.14439220159,332.4835891142675
-3995.034058561027,336.28034253118847
-3994.922485012074,340.0769915793326
-3994.8663883176446,341.97528972075384
-3994.7529553642985,345.77177989230654
-3994.638283078801,349.56816279162274
-3994.522371695992,353.36443725835005
-3994.464106289595,355.2625470936285
-3994.286522904797,360.95662871250687
-3994.2270188487,362.8546279412909
-3994.1067724807126,366.6505139097984
-3993.9852881030065,370.4462862316446
-3993.9242364738648,372.3441436916593
-3993.8008955797386,376.139743229816
-3993.676317302065,379.9352262300826
-3993.613718881036,381.8329383069001
-3993.487285038628,385.6282441898379
-3993.2948516058564,391.32093430778696
-3993.165326300938,395.1159398976114
-3992.9682571522108,400.80817308887515
-3992.902258515054,402.70555314361104
-3992.769025692305,406.50018864141344
-3992.56639708643,412.1918589228029
-3992.430076485331,415.9861782899341
-3992.222817766104,421.67736790945827
-3992.083411122737,425.4713639642751
-3991.871524928844,431.1620621594283
-3991.7290340176687,434.95572773141015
-3991.6574802725663,436.85252692486785
-3991.513139770574,440.6459903692643
-3991.3675665509804,444.4393177269064
-3991.220760910411,448.23250785430633
-3990.922221141624,455.8183346172021
-3990.695545401233,461.50738821281936
-3990.543197183891,465.29994824325195
-3990.3896182194644,469.0923647677691
-3990.1564812948263,474.7806641046476
-3990.0784614961663,476.6767272959396
-3990.000134246815,478.5727537574803
-3989.9214995866787,480.46874334723634
-3989.682829269723,486.15637899259593
-3989.441393704616,491.8436776830933
-3989.1971939919326,497.5306355919183
-3989.033166167989,501.3217877070042
-3988.867910661439,505.1127855330648
-3988.7014278075585,508.9036279393816
-3988.6178796282015,510.7990100051363
-3988.5340247388835,512.6943527923366
-3988.279700064721,518.3800263770728
-3988.1089241267823,522.1703160630093
-3987.936922379684,525.960445251535
-3987.763695171805,529.7504128166674
-3987.5010978624227,535.4349979802503
-3987.3248084097586,539.2245569881131
-3987.236357627658,541.1192951026935
-3987.147600834617,543.0139916876504
-3986.9688633846768,546.8032181782072
-3986.6980043292033,552.486680363075
-3986.5162086692917,556.2754856726187
-3986.2407643541783,561.9583097888399
-3986.0559127767833,565.7466869240204
-3985.8698395385245,569.5348906671057
-3985.6825450148604,573.3229199025734
-3985.4940295835827,577.110773515846
-3985.304293624814,580.8984503932962
-3985.113337521002,584.685949422253
-3984.9211616569187,588.4732694910066
-3984.727766419654,592.2604094888144
-3984.5331521986145,596.0473683059062
-3984.435540440081,597.9408021420751
-3984.139963775194,603.620692252658
-3984.0411337697606,605.5139428301445
-3983.842256156133,609.3002589279296
-3983.6421613395264,613.0863888632006
-3983.33928131259,618.7651624157221
-3983.136145100867,622.5508225292614
-3982.93179310318,626.3362926195315
-3982.726225729614,630.1215715857597
-3982.4151410013524,635.7990575315799
-3982.2065368415274,639.5838542906126
-3981.996718758762,643.3684560809752
-3981.785687173367,647.152861806557
-3981.573442507914,650.9370703722982
-3981.3599851872327,654.721080684195
-3981.1453156384073,658.504891649305
-3980.929434290772,662.288502175752
-3980.821190775147,664.1802570566088
-3980.4937351396334,669.8550670316655
-3980.2742208850955,673.6380699738326
-3980.053496571324,677.4208681205706
-3979.7196884585774,683.094602106415
-3979.383160199288,688.7678691957024
-3979.157599742093,692.549838120446
-3978.8165414277173,698.2223185197018
-3978.587962061188,702.003760281361
-3978.358175992641,705.7849891259343
-3978.1271836792025,709.5660039753118
-3978.011386076091,711.456457631958
-3977.7785853148757,715.2371493350365
-3977.426672715188,720.9076993473361
-3977.190859920749,724.6878477259407
-3976.7144186255446,732.2472670085765
-3976.4749949932843,736.0267551398398
