-3999.99975,1.7
-3999.998250000146,5.0999995750000355
-3999.9972500006097,6.7999990437504385
-3999.996687501027,7.649998671875896
-3999.9953125028183,9.34999745000333
-3999.9945625040796,10.199996692974022
-3999.992812508361,11.899994541419229
-3999.991875011107,12.749993279705883
-3999.9908750145514,13.599991818775715
-3999.988625024635,15.299988046924812
-3999.986125038783,16.999983318837483
-3999.98337505797,18.699977528268928
-3999.980375083275,20.39997056897552
-3999.97712511588,22.099962334714927
-3999.9736251570725,23.799952719246235
-3999.955625481503,30.599890458211803
-3999.950875579009,32.299872980564274
-3999.9484381323396,33.14986373708576
-3999.9433132583104,34.84984317839557
-3999.94068832664,35.69983235456052
-3999.9380009005836,36.54982097295743
-3999.9323760720295,38.249795925567284
-3999.929501164211,39.09978280427081
-3999.920314001544,41.64973794247173
-3999.913939257126,43.349705431764804
-3999.910689393238,44.1996884991478
-3999.9039397000824,45.89965187175413
-3999.9005023628465,46.74963284096521
-3999.88575316903,50.14954503192369
-3999.8613797802313,55.249385113475846
-3999.8486307077983,57.799297386222584
-3999.8398813855447,59.49923528965217
-3999.8308821262376,61.19916947516705
-3999.8263200132415,62.049135611901896
-3999.8216954173736,62.89910077934262
-3999.812196296062,64.59902718396246
-3999.807384253985,65.44898937716525
-3999.7975102461346,67.14890967406055
-3999.787386318634,68.84882577528546
-3999.777012475635,70.54873757468455
-3999.7663887213916,72.24864496610722
-3999.755515060264,73.94854784340781
-3999.7443914967143,75.64844610044571
-3999.738767240476,76.49839404736514
-3999.727268832472,78.1982851617402
-3999.709458966155,80.74811084072257
-3999.7034598731652,81.59805147252362
-3999.691211806132,83.29792763829602
-3999.67871386308,84.99779860012805
-3999.659404739022,87.54759309527442
-3999.6462821266628,89.24745062284718
-3999.632909656715,90.94730257513874
-3999.6192873346818,92.64714884606559
-3999.60541516617,94.34698932955064
-3999.591293156891,96.04682391952325
-3999.5769213126587,97.74665250991941
-3999.569672933284,98.59656527870906
-3999.5549263485027,100.29638465762864
-3999.5322443764267,102.84609963041791
-3999.5168732510465,104.54590318851317
-3999.501252321338,106.24570021681495
-3999.4772588815217,108.79538082868311
-3999.461013466927,110.49516110842737
-3999.436083336991,113.04481600115923
-3999.410591222027,115.59445500927816
-3999.3665433596225,119.84380823863945
-3999.3486744719175,121.54354204666846
-3999.3305558488414,123.24326826503123
-3999.3214341053294,124.0931294503105
-3999.2935069955347,126.64269557185183
-3999.265018032298,129.19224390159212
-3999.2457756892063,130.8919347217475
-3999.2163503653383,133.4414525644392
-3999.196483801864,135.14112279515618
-3999.1763675656953,136.84078458891628
-3999.1662470315136,137.69061335008962
-3999.1353236935306,140.24008029315416
-3999.114458487398,141.93971616732583
-3999.0933436424043,143.63934318111865
-3999.0611097070923,146.18876352783593
-3999.0393708000024,147.88836796737647
-3999.0173822850084,149.5879631761738
-3998.9951441711914,151.28754904843265
-3998.9839627168735,152.1373396239813
-3998.961350223234,153.83691127986708
-3998.9384881539313,155.53647333477255
-3998.9036335259807,158.08579457696936
-3998.8801475554733,159.78533220641165
-3998.856412042794,161.4848598647677
-3998.8324269977475,163.184377446318
-3998.808192430242,164.8838848453543
-3998.783708350289,166.58338195617978
-3998.7589747680036,168.28286867310916
-3998.733991693603,169.9823448904688
-3998.7087591374093,171.6818105025968
-3998.670348992538,174.23098482130504
-3998.6444927737402,175.93042349777588
-3998.6315023031243,176.7801400922727
-3998.605271922408,178.47956225350669
-3998.5920943748883,179.32927055078343
-3998.5654898566627,181.0286759591802
-3998.5250219018867,183.57775866536178
-3998.4977938698444,185.2771356860595
-3998.4563907071615,187.82617521691424
-3998.4425273111287,188.67585213204669
-3998.414551157588,190.37519419560778
-3998.386325654131,192.07452438695347
-3998.3578508124183,193.77384260058543
-3998.3291266442147,195.47314873101874
-3998.3001531613872,197.17244267278198
-3998.270930375906,198.8717243204174
-3998.211487642622,202.2702380174009
-3998.1815170098234,203.96948225547297
-3998.151297123249,205.66871377772327
-3998.1208279953835,207.36793247876398
